SubjectID,DecisionID,Constant,Treatment,SessionID,SwitchPoint,Gender,Complexity
58,15,1,0,10,0,1,15
59,1,1,0,10,2,0,1
59,2,1,0,10,2,0,2
59,3,1,0,10,2,0,3
59,4,1,0,10,2,0,4
59,5,1,0,10,2,0,5
59,6,1,0,10,2,0,6
59,7,1,0,10,2,0,7
59,8,1,0,10,2,0,8
59,9,1,0,10,2,0,9
59,10,1,0,10,2,0,10
59,11,1,0,10,2,0,11
59,12,1,0,10,2,0,12
59,13,1,0,10,2,0,13
59,14,1,0,10,2,0,14
59,15,1,0,10,2,0,15
60,1,1,0,10,4,1,1
60,2,1,0,10,4,1,2
60,3,1,0,10,4,1,3
60,4,1,0,10,4,1,4
60,5,1,0,10,4,1,5
60,6,1,0,10,4,1,6
60,7,1,0,10,4,1,7
60,8,1,0,10,4,1,8
60,9,1,0,10,4,1,9
60,10,1,0,10,4,1,10
60,11,1,0,10,4,1,11
60,12,1,0,10,4,1,12
60,13,1,0,10,4,1,13
60,14,1,0,10,4,1,14
60,15,1,0,10,4,1,15
61,1,1,1,11,5,0,1
61,2,1,1,11,5,0,2
61,3,1,1,11,5,0,3
61,4,1,1,11,5,0,4
61,5,1,1,11,5,0,5
61,6,1,1,11,5,0,6
61,7,1,1,11,5,0,7
61,8,1,1,11,5,0,8
61,9,1,1,11,5,0,9
61,10,1,1,11,5,0,10
61,11,1,1,11,5,0,11
61,12,1,1,11,5,0,12
61,13,1,1,11,5,0,13
61,14,1,1,11,5,0,14
61,15,1,1,11,5,0,15
62,1,1,1,11,2,1,1
62,2,1,1,11,2,1,2
62,3,1,1,11,2,1,3
62,4,1,1,11,2,1,4
62,5,1,1,11,2,1,5
62,6,1,1,11,2,1,6
62,7,1,1,11,2,1,7
62,8,1,1,11,2,1,8
62,9,1,1,11,2,1,9
62,10,1,1,11,2,1,10
62,11,1,1,11,2,1,11
62,12,1,1,11,2,1,12
62,13,1,1,11,2,1,13
62,14,1,1,11,2,1,14
62,15,1,1,11,2,1,15
63,1,1,1,11,1,0,1
63,2,1,1,11,1,0,2
63,3,1,1,11,1,0,3
63,4,1,1,11,1,0,4
63,5,1,1,11,1,0,5
63,6,1,1,11,1,0,6
63,7,1,1,11,1,0,7
63,8,1,1,11,1,0,8
63,9,1,1,11,1,0,9
63,10,1,1,11,1,0,10
63,11,1,1,11,1,0,11
63,12,1,1,11,1,0,12
63,13,1,1,11,1,0,13
63,14,1,1,11,1,0,14
63,15,1,1,11,1,0,15
64,1,1,1,11,9,1,1
64,2,1,1,11,9,1,2
64,3,1,1,11,9,1,3
64,4,1,1,11,9,1,4
64,5,1,1,11,9,1,5
64,6,1,1,11,9,1,6
64,7,1,1,11,9,1,7
64,8,1,1,11,9,1,8
64,9,1,1,11,9,1,9
64,10,1,1,11,9,1,10
64,11,1,1,11,9,1,11
64,12,1,1,11,9,1,12
64,13,1,1,11,9,1,13
64,14,1,1,11,9,1,14
64,15,1,1,11,9,1,15
65,1,1,1,11,7,0,1
65,2,1,1,11,7,0,2
65,3,1,1,11,7,0,3
65,4,1,1,11,7,0,4
65,5,1,1,11,7,0,5
65,6,1,1,11,7,0,6
65,7,1,1,11,7,0,7
65,8,1,1,11,7,0,8
65,9,1,1,11,7,0,9
65,10,1,1,11,7,0,10
65,11,1,1,11,7,0,11
65,12,1,1,11,7,0,12
65,13,1,1,11,7,0,13
65,14,1,1,11,7,0,14
65,15,1,1,11,7,0,15
66,1,1,1,11,8,1,1
66,2,1,1,11,8,1,2
66,3,1,1,11,8,1,3
66,4,1,1,11,8,1,4
66,5,1,1,11,8,1,5
66,6,1,1,11,8,1,6
66,7,1,1,11,8,1,7
66,8,1,1,11,8,1,8
66,9,1,1,11,8,1,9
66,10,1,1,11,8,1,10
66,11,1,1,11,8,1,11
66,12,1,1,11,8,1,12
66,13,1,1,11,8,1,13
66,14,1,1,11,8,1,14
66,15,1,1,11,8,1,15
67,1,1,1,12,8,0,1
67,2,1,1,12,8,0,2
67,3,1,1,12,8,0,3
67,4,1,1,12,8,0,4
67,5,1,1,12,8,0,5
67,6,1,1,12,8,0,6
67,7,1,1,12,8,0,7
67,8,1,1,12,8,0,8
67,9,1,1,12,8,0,9
67,10,1,1,12,8,0,10
67,11,1,1,12,8,0,11
67,12,1,1,12,8,0,12
67,13,1,1,12,8,0,13
67,14,1,1,12,8,0,14
67,15,1,1,12,8,0,15
68,1,1,1,12,3,1,1
68,2,1,1,12,3,1,2
68,3,1,1,12,3,1,3
68,4,1,1,12,3,1,4
68,5,1,1,12,3,1,5
68,6,1,1,12,3,1,6
68,7,1,1,12,3,1,7
68,8,1,1,12,3,1,8
68,9,1,1,12,3,1,9
68,10,1,1,12,3,1,10
68,11,1,1,12,3,1,11
68,12,1,1,12,3,1,12
68,13,1,1,12,3,1,13
68,14,1,1,12,3,1,14
68,15,1,1,12,3,1,15
69,1,1,1,12,1,0,1
69,2,1,1,12,1,0,2
69,3,1,1,12,1,0,3
69,4,1,1,12,1,0,4
69,5,1,1,12,1,0,5
69,6,1,1,12,1,0,6
69,7,1,1,12,1,0,7
69,8,1,1,12,1,0,8
69,9,1,1,12,1,0,9
69,10,1,1,12,1,0,10
69,11,1,1,12,1,0,11
69,12,1,1,12,1,0,12
69,13,1,1,12,1,0,13
69,14,1,1,12,1,0,14
69,15,1,1,12,1,0,15
70,1,1,1,12,6,1,1
70,2,1,1,12,6,1,2
70,3,1,1,12,6,1,3
70,4,1,1,12,6,1,4
70,5,1,1,12,6,1,5
70,6,1,1,12,6,1,6
70,7,1,1,12,6,1,7
70,8,1,1,12,6,1,8
70,9,1,1,12,6,1,9
70,10,1,1,12,6,1,10
70,11,1,1,12,6,1,11
70,12,1,1,12,6,1,12
70,13,1,1,12,6,1,13
70,14,1,1,12,6,1,14
70,15,1,1,12,6,1,15
71,1,1,1,12,0,0,1
71,2,1,1,12,0,0,2
71,3,1,1,12,0,0,3
71,4,1,1,12,0,0,4
71,5,1,1,12,0,0,5
71,6,1,1,12,0,0,6
71,7,1,1,12,0,0,7
71,8,1,1,12,0,0,8
71,9,1,1,12,0,0,9
71,10,1,1,12,0,0,10
71,11,1,1,12,0,0,11
71,12,1,1,12,0,0,12
71,13,1,1,12,0,0,13
71,14,1,1,12,0,0,14
71,15,1,1,12,0,0,15
72,1,1,1,12,5,1,1
72,2,1,1,12,5,1,2
72,3,1,1,12,5,1,3
72,4,1,1,12,5,1,4
72,5,1,1,12,5,1,5
72,6,1,1,12,5,1,6
72,7,1,1,12,5,1,7
72,8,1,1,12,5,1,8
72,9,1,1,12,5,1,9
72,10,1,1,12,5,1,10
72,11,1,1,12,5,1,11
72,12,1,1,12,5,1,12
72,13,1,1,12,5,1,13
72,14,1,1,12,5,1,14
72,15,1,1,12,5,1,15
73,1,1,1,13,6,0,1
73,2,1,1,13,6,0,2
73,3,1,1,13,6,0,3
73,4,1,1,13,6,0,4
73,5,1,1,13,6,0,5
73,6,1,1,13,6,0,6
73,7,1,1,13,6,0,7
73,8,1,1,13,6,0,8
73,9,1,1,13,6,0,9
73,10,1,1,13,6,0,10
73,11,1,1,13,6,0,11
73,12,1,1,13,6,0,12
73,13,1,1,13,6,0,13
73,14,1,1,13,6,0,14
73,15,1,1,13,6,0,15
74,1,1,1,13,0,1,1
74,2,1,1,13,0,1,2
74,3,1,1,13,0,1,3
74,4,1,1,13,0,1,4
74,5,1,1,13,0,1,5
74,6,1,1,13,0,1,6
74,7,1,1,13,0,1,7
74,8,1,1,13,0,1,8
74,9,1,1,13,0,1,9
74,10,1,1,13,0,1,10
74,11,1,1,13,0,1,11
74,12,1,1,13,0,1,12
74,13,1,1,13,0,1,13
74,14,1,1,13,0,1,14
74,15,1,1,13,0,1,15
75,1,1,1,13,8,0,1
75,2,1,1,13,8,0,2
75,3,1,1,13,8,0,3
75,4,1,1,13,8,0,4
75,5,1,1,13,8,0,5
75,6,1,1,13,8,0,6
75,7,1,1,13,8,0,7
75,8,1,1,13,8,0,8
75,9,1,1,13,8,0,9
75,10,1,1,13,8,0,10
75,11,1,1,13,8,0,11
75,12,1,1,13,8,0,12
75,13,1,1,13,8,0,13
75,14,1,1,13,8,0,14
75,15,1,1,13,8,0,15
76,1,1,1,13,7,1,1
76,2,1,1,13,7,1,2
76,3,1,1,13,7,1,3
76,4,1,1,13,7,1,4
76,5,1,1,13,7,1,5
76,6,1,1,13,7,1,6
76,7,1,1,13,7,1,7
76,8,1,1,13,7,1,8
76,9,1,1,13,7,1,9
76,10,1,1,13,7,1,10
76,11,1,1,13,7,1,11
76,12,1,1,13,7,1,12
76,13,1,1,13,7,1,13
76,14,1,1,13,7,1,14
76,15,1,1,13,7,1,15
77,1,1,1,13,6,0,1
77,2,1,1,13,6,0,2
77,3,1,1,13,6,0,3
77,4,1,1,13,6,0,4
77,5,1,1,13,6,0,5
77,6,1,1,13,6,0,6
77,7,1,1,13,6,0,7
77,8,1,1,13,6,0,8
77,9,1,1,13,6,0,9
77,10,1,1,13,6,0,10
77,11,1,1,13,6,0,11
77,12,1,1,13,6,0,12
77,13,1,1,13,6,0,13
77,14,1,1,13,6,0,14
77,15,1,1,13,6,0,15
78,1,1,1,13,2,1,1
78,2,1,1,13,2,1,2
78,3,1,1,13,2,1,3
78,4,1,1,13,2,1,4
78,5,1,1,13,2,1,5
78,6,1,1,13,2,1,6
78,7,1,1,13,2,1,7
78,8,1,1,13,2,1,8
78,9,1,1,13,2,1,9
78,10,1,1,13,2,1,10
78,11,1,1,13,2,1,11
78,12,1,1,13,2,1,12
78,13,1,1,13,2,1,13
78,14,1,1,13,2,1,14
78,15,1,1,13,2,1,15
79,1,1,1,14,4,0,1
79,2,1,1,14,4,0,2
79,3,1,1,14,4,0,3
79,4,1,1,14,4,0,4
79,5,1,1,14,4,0,5
79,6,1,1,14,4,0,6
79,7,1,1,14,4,0,7
79,8,1,1,14,4,0,8
79,9,1,1,14,4,0,9
79,10,1,1,14,4,0,10
79,11,1,1,14,4,0,11
79,12,1,1,14,4,0,12
79,13,1,1,14,4,0,13
79,14,1,1,14,4,0,14
79,15,1,1,14,4,0,15
80,1,1,1,14,6,1,1
80,2,1,1,14,6,1,2
80,3,1,1,14,6,1,3
80,4,1,1,14,6,1,4
80,5,1,1,14,6,1,5
80,6,1,1,14,6,1,6
80,7,1,1,14,6,1,7
80,8,1,1,14,6,1,8
80,9,1,1,14,6,1,9
80,10,1,1,14,6,1,10
80,11,1,1,14,6,1,11
80,12,1,1,14,6,1,12
80,13,1,1,14,6,1,13
80,14,1,1,14,6,1,14
80,15,1,1,14,6,1,15
81,1,1,1,14,3,0,1
81,2,1,1,14,3,0,2
81,3,1,1,14,3,0,3
81,4,1,1,14,3,0,4
81,5,1,1,14,3,0,5
81,6,1,1,14,3,0,6
81,7,1,1,14,3,0,7
81,8,1,1,14,3,0,8
81,9,1,1,14,3,0,9
81,10,1,1,14,3,0,10
81,11,1,1,14,3,0,11
81,12,1,1,14,3,0,12
81,13,1,1,14,3,0,13
81,14,1,1,14,3,0,14
81,15,1,1,14,3,0,15
82,1,1,1,14,10,1,1
82,2,1,1,14,10,1,2
82,3,1,1,14,10,1,3
82,4,1,1,14,10,1,4
82,5,1,1,14,10,1,5
82,6,1,1,14,10,1,6
82,7,1,1,14,10,1,7
82,8,1,1,14,10,1,8
82,9,1,1,14,10,1,9
82,10,1,1,14,10,1,10
82,11,1,1,14,10,1,11
82,12,1,1,14,10,1,12
82,13,1,1,14,10,1,13
82,14,1,1,14,10,1,14
82,15,1,1,14,10,1,15
83,1,1,1,14,10,0,1
83,2,1,1,14,10,0,2
83,3,1,1,14,10,0,3
83,4,1,1,14,10,0,4
83,5,1,1,14,10,0,5
83,6,1,1,14,10,0,6
83,7,1,1,14,10,0,7
83,8,1,1,14,10,0,8
83,9,1,1,14,10,0,9
83,10,1,1,14,10,0,10
83,11,1,1,14,10,0,11
83,12,1,1,14,10,0,12
83,13,1,1,14,10,0,13
83,14,1,1,14,10,0,14
83,15,1,1,14,10,0,15
84,1,1,1,14,0,1,1
84,2,1,1,14,0,1,2
84,3,1,1,14,0,1,3
84,4,1,1,14,0,1,4
84,5,1,1,14,0,1,5
84,6,1,1,14,0,1,6
84,7,1,1,14,0,1,7
84,8,1,1,14,0,1,8
84,9,1,1,14,0,1,9
84,10,1,1,14,0,1,10
84,11,1,1,14,0,1,11
84,12,1,1,14,0,1,12
84,13,1,1,14,0,1,13
84,14,1,1,14,0,1,14
84,15,1,1,14,0,1,15
85,1,1,1,15,9,0,1
85,2,1,1,15,9,0,2
85,3,1,1,15,9,0,3
85,4,1,1,15,9,0,4
85,5,1,1,15,9,0,5
85,6,1,1,15,9,0,6
85,7,1,1,15,9,0,7
85,8,1,1,15,9,0,8
85,9,1,1,15,9,0,9
85,10,1,1,15,9,0,10
85,11,1,1,15,9,0,11
85,12,1,1,15,9,0,12
85,13,1,1,15,9,0,13
85,14,1,1,15,9,0,14
85,15,1,1,15,9,0,15
86,1,1,1,15,3,1,1
86,2,1,1,15,3,1,2
86,3,1,1,15,3,1,3
86,4,1,1,15,3,1,4
86,5,1,1,15,3,1,5
86,6,1,1,15,3,1,6
86,7,1,1,15,3,1,7
86,8,1,1,15,3,1,8
86,9,1,1,15,3,1,9
86,10,1,1,15,3,1,10
86,11,1,1,15,3,1,11
86,12,1,1,15,3,1,12
86,13,1,1,15,3,1,13
86,14,1,1,15,3,1,14
86,15,1,1,15,3,1,15
87,1,1,1,15,3,0,1
87,2,1,1,15,3,0,2
87,3,1,1,15,3,0,3
87,4,1,1,15,3,0,4
87,5,1,1,15,3,0,5
87,6,1,1,15,3,0,6
87,7,1,1,15,3,0,7
87,8,1,1,15,3,0,8
87,9,1,1,15,3,0,9
87,10,1,1,15,3,0,10
87,11,1,1,15,3,0,11
87,12,1,1,15,3,0,12
87,13,1,1,15,3,0,13
87,14,1,1,15,3,0,14
87,15,1,1,15,3,0,15
88,1,1,1,15,8,1,1
88,2,1,1,15,8,1,2
88,3,1,1,15,8,1,3
88,4,1,1,15,8,1,4
88,5,1,1,15,8,1,5
88,6,1,1,15,8,1,6
88,7,1,1,15,8,1,7
88,8,1,1,15,8,1,8
88,9,1,1,15,8,1,9
88,10,1,1,15,8,1,10
88,11,1,1,15,8,1,11
88,12,1,1,15,8,1,12
88,13,1,1,15,8,1,13
88,14,1,1,15,8,1,14
88,15,1,1,15,8,1,15
89,1,1,1,15,7,0,1
89,2,1,1,15,7,0,2
89,3,1,1,15,7,0,3
89,4,1,1,15,7,0,4
89,5,1,1,15,7,0,5
89,6,1,1,15,7,0,6
89,7,1,1,15,7,0,7
89,8,1,1,15,7,0,8
89,9,1,1,15,7,0,9
89,10,1,1,15,7,0,10
89,11,1,1,15,7,0,11
89,12,1,1,15,7,0,12
89,13,1,1,15,7,0,13
89,14,1,1,15,7,0,14
89,15,1,1,15,7,0,15
90,1,1,1,15,8,1,1
90,2,1,1,15,8,1,2
90,3,1,1,15,8,1,3
90,4,1,1,15,8,1,4
90,5,1,1,15,8,1,5
90,6,1,1,15,8,1,6
90,7,1,1,15,8,1,7
90,8,1,1,15,8,1,8
90,9,1,1,15,8,1,9
90,10,1,1,15,8,1,10
90,11,1,1,15,8,1,11
90,12,1,1,15,8,1,12
90,13,1,1,15,8,1,13
90,14,1,1,15,8,1,14
90,15,1,1,15,8,1,15
91,1,1,1,16,0,0,1
91,2,1,1,16,0,0,2
91,3,1,1,16,0,0,3
91,4,1,1,16,0,0,4
91,5,1,1,16,0,0,5
91,6,1,1,16,0,0,6
91,7,1,1,16,0,0,7
91,8,1,1,16,0,0,8
91,9,1,1,16,0,0,9
91,10,1,1,16,0,0,10
91,11,1,1,16,0,0,11
91,12,1,1,16,0,0,12
91,13,1,1,16,0,0,13
91,14,1,1,16,0,0,14
91,15,1,1,16,0,0,15
92,1,1,1,16,1,1,1
92,2,1,1,16,1,1,2
92,3,1,1,16,1,1,3
92,4,1,1,16,1,1,4
92,5,1,1,16,1,1,5
92,6,1,1,16,1,1,6
92,7,1,1,16,1,1,7
92,8,1,1,16,1,1,8
92,9,1,1,16,1,1,9
92,10,1,1,16,1,1,10
92,11,1,1,16,1,1,11
92,12,1,1,16,1,1,12
92,13,1,1,16,1,1,13
92,14,1,1,16,1,1,14
92,15,1,1,16,1,1,15
93,1,1,1,16,8,0,1
93,2,1,1,16,8,0,2
93,3,1,1,16,8,0,3
93,4,1,1,16,8,0,4
93,5,1,1,16,8,0,5
93,6,1,1,16,8,0,6
93,7,1,1,16,8,0,7
93,8,1,1,16,8,0,8
93,9,1,1,16,8,0,9
93,10,1,1,16,8,0,10
93,11,1,1,16,8,0,11
93,12,1,1,16,8,0,12
93,13,1,1,16,8,0,13
93,14,1,1,16,8,0,14
93,15,1,1,16,8,0,15
94,1,1,1,16,8,1,1
94,2,1,1,16,8,1,2
94,3,1,1,16,8,1,3
94,4,1,1,16,8,1,4
94,5,1,1,16,8,1,5
94,6,1,1,16,8,1,6
94,7,1,1,16,8,1,7
94,8,1,1,16,8,1,8
94,9,1,1,16,8,1,9
94,10,1,1,16,8,1,10
94,11,1,1,16,8,1,11
94,12,1,1,16,8,1,12
94,13,1,1,16,8,1,13
94,14,1,1,16,8,1,14
94,15,1,1,16,8,1,15
95,1,1,1,16,9,0,1
95,2,1,1,16,9,0,2
95,3,1,1,16,9,0,3
95,4,1,1,16,9,0,4
95,5,1,1,16,9,0,5
95,6,1,1,16,9,0,6
95,7,1,1,16,9,0,7
95,8,1,1,16,9,0,8
95,9,1,1,16,9,0,9
95,10,1,1,16,9,0,10
95,11,1,1,16,9,0,11
95,12,1,1,16,9,0,12
95,13,1,1,16,9,0,13
95,14,1,1,16,9,0,14
95,15,1,1,16,9,0,15
96,1,1,1,16,9,1,1
96,2,1,1,16,9,1,2
96,3,1,1,16,9,1,3
96,4,1,1,16,9,1,4
96,5,1,1,16,9,1,5
96,6,1,1,16,9,1,6
96,7,1,1,16,9,1,7
96,8,1,1,16,9,1,8
96,9,1,1,16,9,1,9
96,10,1,1,16,9,1,10
96,11,1,1,16,9,1,11
96,12,1,1,16,9,1,12
96,13,1,1,16,9,1,13
96,14,1,1,16,9,1,14
96,15,1,1,16,9,1,15
97,1,1,1,17,0,0,1
97,2,1,1,17,0,0,2
97,3,1,1,17,0,0,3
97,4,1,1,17,0,0,4
97,5,1,1,17,0,0,5
97,6,1,1,17,0,0,6
97,7,1,1,17,0,0,7
97,8,1,1,17,0,0,8
97,9,1,1,17,0,0,9
97,10,1,1,17,0,0,10
97,11,1,1,17,0,0,11
97,12,1,1,17,0,0,12
97,13,1,1,17,0,0,13
97,14,1,1,17,0,0,14
97,15,1,1,17,0,0,15
98,1,1,1,17,2,1,1
98,2,1,1,17,2,1,2
98,3,1,1,17,2,1,3
98,4,1,1,17,2,1,4
98,5,1,1,17,2,1,5
98,6,1,1,17,2,1,6
98,7,1,1,17,2,1,7
98,8,1,1,17,2,1,8
98,9,1,1,17,2,1,9
98,10,1,1,17,2,1,10
98,11,1,1,17,2,1,11
98,12,1,1,17,2,1,12
98,13,1,1,17,2,1,13
98,14,1,1,17,2,1,14
98,15,1,1,17,2,1,15
99,1,1,1,17,4,0,1
99,2,1,1,17,4,0,2
99,3,1,1,17,4,0,3
99,4,1,1,17,4,0,4
99,5,1,1,17,4,0,5
99,6,1,1,17,4,0,6
99,7,1,1,17,4,0,7
99,8,1,1,17,4,0,8
99,9,1,1,17,4,0,9
99,10,1,1,17,4,0,10
99,11,1,1,17,4,0,11
99,12,1,1,17,4,0,12
99,13,1,1,17,4,0,13
99,14,1,1,17,4,0,14
99,15,1,1,17,4,0,15
100,1,1,1,17,10,1,1
100,2,1,1,17,10,1,2
100,3,1,1,17,10,1,3
100,4,1,1,17,10,1,4
100,5,1,1,17,10,1,5
100,6,1,1,17,10,1,6
100,7,1,1,17,10,1,7
100,8,1,1,17,10,1,8
100,9,1,1,17,10,1,9
100,10,1,1,17,10,1,10
100,11,1,1,17,10,1,11
100,12,1,1,17,10,1,12
100,13,1,1,17,10,1,13
100,14,1,1,17,10,1,14
100,15,1,1,17,10,1,15
101,1,1,1,17,3,0,1
101,2,1,1,17,3,0,2
101,3,1,1,17,3,0,3
101,4,1,1,17,3,0,4
101,5,1,1,17,3,0,5
101,6,1,1,17,3,0,6
101,7,1,1,17,3,0,7
101,8,1,1,17,3,0,8
101,9,1,1,17,3,0,9
101,10,1,1,17,3,0,10
101,11,1,1,17,3,0,11
101,12,1,1,17,3,0,12
101,13,1,1,17,3,0,13
101,14,1,1,17,3,0,14
101,15,1,1,17,3,0,15
102,1,1,1,17,10,1,1
102,2,1,1,17,10,1,2
102,3,1,1,17,10,1,3
102,4,1,1,17,10,1,4
102,5,1,1,17,10,1,5
102,6,1,1,17,10,1,6
102,7,1,1,17,10,1,7
102,8,1,1,17,10,1,8
102,9,1,1,17,10,1,9
102,10,1,1,17,10,1,10
102,11,1,1,17,10,1,11
102,12,1,1,17,10,1,12
102,13,1,1,17,10,1,13
102,14,1,1,17,10,1,14
102,15,1,1,17,10,1,15
103,1,1,1,18,5,0,1
103,2,1,1,18,5,0,2
103,3,1,1,18,5,0,3
103,4,1,1,18,5,0,4
103,5,1,1,18,5,0,5
103,6,1,1,18,5,0,6
103,7,1,1,18,5,0,7
103,8,1,1,18,5,0,8
103,9,1,1,18,5,0,9
103,10,1,1,18,5,0,10
103,11,1,1,18,5,0,11
103,12,1,1,18,5,0,12
103,13,1,1,18,5,0,13
103,14,1,1,18,5,0,14
103,15,1,1,18,5,0,15
104,1,1,1,18,0,1,1
104,2,1,1,18,0,1,2
104,3,1,1,18,0,1,3
104,4,1,1,18,0,1,4
104,5,1,1,18,0,1,5
104,6,1,1,18,0,1,6
104,7,1,1,18,0,1,7
104,8,1,1,18,0,1,8
104,9,1,1,18,0,1,9
104,10,1,1,18,0,1,10
104,11,1,1,18,0,1,11
104,12,1,1,18,0,1,12
104,13,1,1,18,0,1,13
104,14,1,1,18,0,1,14
104,15,1,1,18,0,1,15
105,1,1,1,18,2,0,1
105,2,1,1,18,2,0,2
105,3,1,1,18,2,0,3
105,4,1,1,18,2,0,4
105,5,1,1,18,2,0,5
105,6,1,1,18,2,0,6
105,7,1,1,18,2,0,7
105,8,1,1,18,2,0,8
105,9,1,1,18,2,0,9
105,10,1,1,18,2,0,10
105,11,1,1,18,2,0,11
105,12,1,1,18,2,0,12
105,13,1,1,18,2,0,13
105,14,1,1,18,2,0,14
105,15,1,1,18,2,0,15
106,1,1,1,18,2,1,1
106,2,1,1,18,2,1,2
106,3,1,1,18,2,1,3
106,4,1,1,18,2,1,4
106,5,1,1,18,2,1,5
106,6,1,1,18,2,1,6
106,7,1,1,18,2,1,7
106,8,1,1,18,2,1,8
106,9,1,1,18,2,1,9
106,10,1,1,18,2,1,10
106,11,1,1,18,2,1,11
106,12,1,1,18,2,1,12
106,13,1,1,18,2,1,13
106,14,1,1,18,2,1,14
106,15,1,1,18,2,1,15
107,1,1,1,18,2,0,1
107,2,1,1,18,2,0,2
107,3,1,1,18,2,0,3
107,4,1,1,18,2,0,4
107,5,1,1,18,2,0,5
107,6,1,1,18,2,0,6
107,7,1,1,18,2,0,7
107,8,1,1,18,2,0,8
107,9,1,1,18,2,0,9
107,10,1,1,18,2,0,10
107,11,1,1,18,2,0,11
107,12,1,1,18,2,0,12
107,13,1,1,18,2,0,13
107,14,1,1,18,2,0,14
107,15,1,1,18,2,0,15
108,1,1,1,18,3,1,1
108,2,1,1,18,3,1,2
108,3,1,1,18,3,1,3
108,4,1,1,18,3,1,4
108,5,1,1,18,3,1,5
108,6,1,1,18,3,1,6
108,7,1,1,18,3,1,7
108,8,1,1,18,3,1,8
108,9,1,1,18,3,1,9
108,10,1,1,18,3,1,10
108,11,1,1,18,3,1,11
108,12,1,1,18,3,1,12
108,13,1,1,18,3,1,13
108,14,1,1,18,3,1,14
108,15,1,1,18,3,1,15
109,1,1,1,19,1,0,1
109,2,1,1,19,1,0,2
109,3,1,1,19,1,0,3
109,4,1,1,19,1,0,4
109,5,1,1,19,1,0,5
109,6,1,1,19,1,0,6
109,7,1,1,19,1,0,7
109,8,1,1,19,1,0,8
109,9,1,1,19,1,0,9
109,10,1,1,19,1,0,10
109,11,1,1,19,1,0,11
109,12,1,1,19,1,0,12
109,13,1,1,19,1,0,13
109,14,1,1,19,1,0,14
109,15,1,1,19,1,0,15
110,1,1,1,19,7,1,1
110,2,1,1,19,7,1,2
110,3,1,1,19,7,1,3
110,4,1,1,19,7,1,4
110,5,1,1,19,7,1,5
110,6,1,1,19,7,1,6
110,7,1,1,19,7,1,7
110,8,1,1,19,7,1,8
110,9,1,1,19,7,1,9
110,10,1,1,19,7,1,10
110,11,1,1,19,7,1,11
110,12,1,1,19,7,1,12
110,13,1,1,19,7,1,13
110,14,1,1,19,7,1,14
110,15,1,1,19,7,1,15
111,1,1,1,19,3,0,1
111,2,1,1,19,3,0,2
111,3,1,1,19,3,0,3
111,4,1,1,19,3,0,4
111,5,1,1,19,3,0,5
111,6,1,1,19,3,0,6
111,7,1,1,19,3,0,7
111,8,1,1,19,3,0,8
111,9,1,1,19,3,0,9
111,10,1,1,19,3,0,10
111,11,1,1,19,3,0,11
111,12,1,1,19,3,0,12
111,13,1,1,19,3,0,13
111,14,1,1,19,3,0,14
111,15,1,1,19,3,0,15
112,1,1,1,19,2,1,1
112,2,1,1,19,2,1,2
112,3,1,1,19,2,1,3
112,4,1,1,19,2,1,4
112,5,1,1,19,2,1,5
112,6,1,1,19,2,1,6
112,7,1,1,19,2,1,7
112,8,1,1,19,2,1,8
112,9,1,1,19,2,1,9
112,10,1,1,19,2,1,10
112,11,1,1,19,2,1,11
112,12,1,1,19,2,1,12
112,13,1,1,19,2,1,13
112,14,1,1,19,2,1,14
112,15,1,1,19,2,1,15
113,1,1,1,19,8,0,1
113,2,1,1,19,8,0,2
113,3,1,1,19,8,0,3
113,4,1,1,19,8,0,4
113,5,1,1,19,8,0,5
113,6,1,1,19,8,0,6
113,7,1,1,19,8,0,7
113,8,1,1,19,8,0,8
113,9,1,1,19,8,0,9
113,10,1,1,19,8,0,10
113,11,1,1,19,8,0,11
113,12,1,1,19,8,0,12
113,13,1,1,19,8,0,13
113,14,1,1,19,8,0,14
113,15,1,1,19,8,0,15
114,1,1,1,19,10,1,1
114,2,1,1,19,10,1,2
114,3,1,1,19,10,1,3
114,4,1,1,19,10,1,4
114,5,1,1,19,10,1,5
114,6,1,1,19,10,1,6
114,7,1,1,19,10,1,7
114,8,1,1,19,10,1,8
114,9,1,1,19,10,1,9
114,10,1,1,19,10,1,10
114,11,1,1,19,10,1,11
114,12,1,1,19,10,1,12
114,13,1,1,19,10,1,13
114,14,1,1,19,10,1,14
114,15,1,1,19,10,1,15
115,1,1,1,20,5,0,1
115,2,1,1,20,5,0,2
115,3,1,1,20,5,0,3
115,4,1,1,20,5,0,4
115,5,1,1,20,5,0,5
115,6,1,1,20,5,0,6
115,7,1,1,20,5,0,7
115,8,1,1,20,5,0,8
115,9,1,1,20,5,0,9
115,10,1,1,20,5,0,10
115,11,1,1,20,5,0,11
115,12,1,1,20,5,0,12
115,13,1,1,20,5,0,13
115,14,1,1,20,5,0,14
115,15,1,1,20,5,0,15
116,1,1,1,20,10,1,1
116,2,1,1,20,10,1,2
116,3,1,1,20,10,1,3
116,4,1,1,20,10,1,4
116,5,1,1,20,10,1,5
116,6,1,1,20,10,1,6
116,7,1,1,20,10,1,7
116,8,1,1,20,10,1,8
116,9,1,1,20,10,1,9
116,10,1,1,20,10,1,10
116,11,1,1,20,10,1,11
116,12,1,1,20,10,1,12
116,13,1,1,20,10,1,13
116,14,1,1,20,10,1,14
116,15,1,1,20,10,1,15
117,1,1,1,20,8,0,1
